1.1500e+00     1.3630e-01    -1.3888e-01
1.1600e+00     1.3491e-01    -1.3848e-01
1.1700e+00     1.3353e-01    -1.3805e-01
1.1800e+00     1.3215e-01    -1.3758e-01
1.1900e+00     1.3078e-01    -1.3708e-01
1.2000e+00     1.2941e-01    -1.3656e-01
1.2100e+00     1.2804e-01    -1.3600e-01
1.2200e+00     1.2669e-01    -1.3542e-01
1.2300e+00     1.2534e-01    -1.3481e-01
1.2400e+00     1.2399e-01    -1.3418e-01
1.2500e+00     1.2265e-01    -1.3352e-01
1.2600e+00     1.2132e-01    -1.3284e-01
1.2700e+00     1.2000e-01    -1.3214e-01
1.2800e+00     1.1868e-01    -1.3142e-01
1.2900e+00     1.1737e-01    -1.3068e-01
1.3000e+00     1.1606e-01    -1.2992e-01
1.3100e+00     1.1477e-01    -1.2915e-01
1.3200e+00     1.1348e-01    -1.2835e-01
1.3300e+00     1.1220e-01    -1.2755e-01
1.3400e+00     1.1093e-01    -1.2672e-01
1.3500e+00     1.0967e-01    -1.2589e-01
1.3600e+00     1.0841e-01    -1.2504e-01
1.3700e+00     1.0717e-01    -1.2418e-01
1.3800e+00     1.0593e-01    -1.2330e-01
1.3900e+00     1.0470e-01    -1.2242e-01
1.4000e+00     1.0348e-01    -1.2153e-01
1.4100e+00     1.0227e-01    -1.2062e-01
1.4200e+00     1.0107e-01    -1.1971e-01
1.4300e+00     9.9876e-02    -1.1879e-01
1.4400e+00     9.8693e-02    -1.1786e-01
1.4500e+00     9.7519e-02    -1.1693e-01
1.4600e+00     9.6355e-02    -1.1599e-01
1.4700e+00     9.5200e-02    -1.1504e-01
1.4800e+00     9.4054e-02    -1.1409e-01
1.4900e+00     9.2918e-02    -1.1313e-01
1.5000e+00     9.1791e-02    -1.1217e-01
1.5100e+00     9.0674e-02    -1.1121e-01
1.5200e+00     8.9567e-02    -1.1024e-01
1.5300e+00     8.8470e-02    -1.0927e-01
1.5400e+00     8.7382e-02    -1.0830e-01
1.5500e+00     8.6304e-02    -1.0732e-01
1.5600e+00     8.5235e-02    -1.0635e-01
1.5700e+00     8.4177e-02    -1.0537e-01
1.5800e+00     8.3128e-02    -1.0439e-01
1.5900e+00     8.2089e-02    -1.0341e-01
1.6000e+00     8.1060e-02    -1.0244e-01
1.6100e+00     8.0040e-02    -1.0146e-01
1.6200e+00     7.9031e-02    -1.0048e-01
1.6300e+00     7.8031e-02    -9.9505e-02
1.6400e+00     7.7040e-02    -9.8531e-02
1.6500e+00     7.6060e-02    -9.7558e-02
1.6600e+00     7.5089e-02    -9.6587e-02
1.6700e+00     7.4128e-02    -9.5618e-02
1.6800e+00     7.3177e-02    -9.4652e-02
1.6900e+00     7.2235e-02    -9.3688e-02
1.7000e+00     7.1303e-02    -9.2728e-02
1.7100e+00     7.0381e-02    -9.1770e-02
1.7200e+00     6.9468e-02    -9.0816e-02
1.7300e+00     6.8564e-02    -8.9865e-02
1.7400e+00     6.7670e-02    -8.8918e-02
1.7500e+00     6.6786e-02    -8.7976e-02
1.7600e+00     6.5911e-02    -8.7037e-02
1.7700e+00     6.5045e-02    -8.6102e-02
1.7800e+00     6.4189e-02    -8.5172e-02
1.7900e+00     6.3342e-02    -8.4247e-02
1.8000e+00     6.2504e-02    -8.3327e-02
1.8100e+00     6.1675e-02    -8.2411e-02
1.8200e+00     6.0856e-02    -8.1501e-02
1.8300e+00     6.0045e-02    -8.0595e-02
1.8400e+00     5.9244e-02    -7.9695e-02
1.8500e+00     5.8451e-02    -7.8801e-02
1.8600e+00     5.7668e-02    -7.7912e-02
1.8700e+00     5.6893e-02    -7.7029e-02
1.8800e+00     5.6127e-02    -7.6151e-02
1.8900e+00     5.5370e-02    -7.5280e-02
1.9000e+00     5.4621e-02    -7.4414e-02
1.9100e+00     5.3882e-02    -7.3554e-02
1.9200e+00     5.3150e-02    -7.2701e-02
1.9300e+00     5.2428e-02    -7.1853e-02
1.9400e+00     5.1713e-02    -7.1012e-02
1.9500e+00     5.1007e-02    -7.0178e-02
1.9600e+00     5.0310e-02    -6.9349e-02
1.9700e+00     4.9620e-02    -6.8527e-02
1.9800e+00     4.8939e-02    -6.7712e-02
1.9900e+00     4.8266e-02    -6.6903e-02
2.0000e+00     4.7601e-02    -6.6100e-02
2.0100e+00     4.6944e-02    -6.5304e-02
2.0200e+00     4.6295e-02    -6.4515e-02
2.0300e+00     4.5654e-02    -6.3733e-02
2.0400e+00     4.5020e-02    -6.2957e-02
2.0500e+00     4.4395e-02    -6.2188e-02
2.0600e+00     4.3777e-02    -6.1425e-02
2.0700e+00     4.3166e-02    -6.0669e-02
2.0800e+00     4.2563e-02    -5.9921e-02
2.0900e+00     4.1968e-02    -5.9178e-02
2.1000e+00     4.1379e-02    -5.8443e-02
2.1100e+00     4.0799e-02    -5.7714e-02
2.1200e+00     4.0225e-02    -5.6993e-02
2.1300e+00     3.9659e-02    -5.6278e-02
2.1400e+00     3.9100e-02    -5.5570e-02
2.1500e+00     3.8547e-02    -5.4868e-02
2.1600e+00     3.8002e-02    -5.4174e-02
2.1700e+00     3.7464e-02    -5.3486e-02
2.1800e+00     3.6932e-02    -5.2805e-02
2.1900e+00     3.6408e-02    -5.2130e-02
2.2000e+00     3.5890e-02    -5.1463e-02
2.2100e+00     3.5379e-02    -5.0802e-02
2.2200e+00     3.4874e-02    -5.0148e-02
2.2300e+00     3.4376e-02    -4.9500e-02
2.2400e+00     3.3884e-02    -4.8859e-02
2.2500e+00     3.3398e-02    -4.8225e-02
2.2600e+00     3.2919e-02    -4.7598e-02
2.2700e+00     3.2446e-02    -4.6977e-02
2.2800e+00     3.1980e-02    -4.6362e-02
2.2900e+00     3.1519e-02    -4.5754e-02
2.3000e+00     3.1065e-02    -4.5153e-02
2.3100e+00     3.0616e-02    -4.4558e-02
2.3200e+00     3.0173e-02    -4.3970e-02
2.3300e+00     2.9737e-02    -4.3388e-02
2.3400e+00     2.9306e-02    -4.2812e-02
2.3500e+00     2.8880e-02    -4.2243e-02
2.3600e+00     2.8461e-02    -4.1680e-02
2.3700e+00     2.8047e-02    -4.1123e-02
2.3800e+00     2.7638e-02    -4.0572e-02
2.3900e+00     2.7235e-02    -4.0028e-02
2.4000e+00     2.6838e-02    -3.9490e-02
2.4100e+00     2.6445e-02    -3.8958e-02
2.4200e+00     2.6059e-02    -3.8432e-02
2.4300e+00     2.5677e-02    -3.7912e-02
2.4400e+00     2.5300e-02    -3.7398e-02
2.4500e+00     2.4929e-02    -3.6890e-02
2.4600e+00     2.4562e-02    -3.6388e-02
2.4700e+00     2.4201e-02    -3.5891e-02
2.4800e+00     2.3845e-02    -3.5401e-02
2.4900e+00     2.3493e-02    -3.4916e-02
2.5000e+00     2.3146e-02    -3.4437e-02
2.5100e+00     2.2804e-02    -3.3964e-02
2.5200e+00     2.2467e-02    -3.3496e-02
2.5300e+00     2.2134e-02    -3.3034e-02
2.5400e+00     2.1806e-02    -3.2578e-02
2.5500e+00     2.1483e-02    -3.2127e-02
2.5600e+00     2.1164e-02    -3.1681e-02
2.5700e+00     2.0849e-02    -3.1241e-02
2.5800e+00     2.0539e-02    -3.0806e-02
2.5900e+00     2.0233e-02    -3.0377e-02
2.6000e+00     1.9931e-02    -2.9953e-02
2.6100e+00     1.9634e-02    -2.9534e-02
2.6200e+00     1.9341e-02    -2.9120e-02
2.6300e+00     1.9051e-02    -2.8711e-02
2.6400e+00     1.8766e-02    -2.8308e-02
2.6500e+00     1.8485e-02    -2.7909e-02
2.6600e+00     1.8208e-02    -2.7515e-02
2.6700e+00     1.7935e-02    -2.7127e-02
2.6800e+00     1.7666e-02    -2.6743e-02
2.6900e+00     1.7400e-02    -2.6364e-02
2.7000e+00     1.7138e-02    -2.5990e-02
2.7100e+00     1.6880e-02    -2.5621e-02
2.7200e+00     1.6626e-02    -2.5256e-02
2.7300e+00     1.6375e-02    -2.4896e-02
2.7400e+00     1.6128e-02    -2.4541e-02
2.7500e+00     1.5884e-02    -2.4190e-02
2.7600e+00     1.5644e-02    -2.3843e-02
2.7700e+00     1.5407e-02    -2.3502e-02
2.7800e+00     1.5174e-02    -2.3164e-02
2.7900e+00     1.4944e-02    -2.2831e-02
2.8000e+00     1.4717e-02    -2.2502e-02
2.8100e+00     1.4494e-02    -2.2178e-02
2.8200e+00     1.4274e-02    -2.1858e-02
2.8300e+00     1.4057e-02    -2.1542e-02
2.8400e+00     1.3843e-02    -2.1230e-02
2.8500e+00     1.3632e-02    -2.0922e-02
2.8600e+00     1.3425e-02    -2.0618e-02
2.8700e+00     1.3220e-02    -2.0319e-02
2.8800e+00     1.3018e-02    -2.0023e-02
2.8900e+00     1.2819e-02    -1.9731e-02
2.9000e+00     1.2624e-02    -1.9443e-02
2.9100e+00     1.2431e-02    -1.9159e-02
2.9200e+00     1.2240e-02    -1.8879e-02
2.9300e+00     1.2053e-02    -1.8602e-02
2.9400e+00     1.1868e-02    -1.8329e-02
2.9500e+00     1.1686e-02    -1.8060e-02
2.9600e+00     1.1507e-02    -1.7795e-02
2.9700e+00     1.1331e-02    -1.7533e-02
2.9800e+00     1.1156e-02    -1.7274e-02
2.9900e+00     1.0985e-02    -1.7019e-02
3.0000e+00     1.0816e-02    -1.6768e-02
3.0100e+00     1.0650e-02    -1.6520e-02
3.0200e+00     1.0486e-02    -1.6275e-02
3.0300e+00     1.0324e-02    -1.6034e-02
3.0400e+00     1.0165e-02    -1.5796e-02
3.0500e+00     1.0008e-02    -1.5561e-02
3.0600e+00     9.8537e-03    -1.5329e-02
3.0700e+00     9.7016e-03    -1.5101e-02
3.0800e+00     9.5517e-03    -1.4876e-02
3.0900e+00     9.4041e-03    -1.4654e-02
3.1000e+00     9.2586e-03    -1.4435e-02
3.1100e+00     9.1154e-03    -1.4219e-02
3.1200e+00     8.9742e-03    -1.4006e-02
3.1300e+00     8.8352e-03    -1.3795e-02
3.1400e+00     8.6983e-03    -1.3588e-02
3.1500e+00     8.5635e-03    -1.3384e-02
3.1600e+00     8.4306e-03    -1.3183e-02
3.1700e+00     8.2998e-03    -1.2984e-02
3.1800e+00     8.1710e-03    -1.2788e-02
3.1900e+00     8.0440e-03    -1.2595e-02
3.2000e+00     7.9190e-03    -1.2404e-02
3.2100e+00     7.7959e-03    -1.2217e-02
3.2200e+00     7.6747e-03    -1.2032e-02
3.2300e+00     7.5553e-03    -1.1849e-02
3.2400e+00     7.4377e-03    -1.1669e-02
3.2500e+00     7.3219e-03    -1.1492e-02
3.2600e+00     7.2079e-03    -1.1317e-02
3.2700e+00     7.0956e-03    -1.1144e-02
3.2800e+00     6.9850e-03    -1.0974e-02
3.2900e+00     6.8761e-03    -1.0807e-02
3.3000e+00     6.7688e-03    -1.0641e-02
3.3100e+00     6.6632e-03    -1.0479e-02
3.3200e+00     6.5593e-03    -1.0318e-02
3.3300e+00     6.4569e-03    -1.0160e-02
3.3400e+00     6.3561e-03    -1.0004e-02
3.3500e+00     6.2568e-03    -9.8498e-03
3.3600e+00     6.1591e-03    -9.6982e-03
3.3700e+00     6.0628e-03    -9.5487e-03
3.3800e+00     5.9681e-03    -9.4014e-03
3.3900e+00     5.8748e-03    -9.2562e-03
3.4000e+00     5.7829e-03    -9.1131e-03
3.4100e+00     5.6925e-03    -8.9720e-03
3.4200e+00     5.6035e-03    -8.8329e-03
3.4300e+00     5.5159e-03    -8.6959e-03
3.4400e+00     5.4296e-03    -8.5608e-03
3.4500e+00     5.3446e-03    -8.4276e-03
3.4600e+00     5.2610e-03    -8.2964e-03
3.4700e+00     5.1787e-03    -8.1670e-03
3.4800e+00     5.0977e-03    -8.0395e-03
3.4900e+00     5.0179e-03    -7.9139e-03
3.5000e+00     4.9394e-03    -7.7900e-03
3.5100e+00     4.8621e-03    -7.6680e-03
3.5200e+00     4.7860e-03    -7.5477e-03
3.5300e+00     4.7111e-03    -7.4291e-03
3.5400e+00     4.6374e-03    -7.3123e-03
3.5500e+00     4.5649e-03    -7.1971e-03
3.5600e+00     4.4935e-03    -7.0836e-03
3.5700e+00     4.4232e-03    -6.9718e-03
3.5800e+00     4.3541e-03    -6.8615e-03
3.5900e+00     4.2860e-03    -6.7529e-03
3.6000e+00     4.2190e-03    -6.6458e-03
3.6100e+00     4.1531e-03    -6.5403e-03
3.6200e+00     4.0882e-03    -6.4363e-03
3.6300e+00     4.0243e-03    -6.3339e-03
3.6400e+00     3.9615e-03    -6.2329e-03
3.6500e+00     3.8997e-03    -6.1334e-03
3.6600e+00     3.8388e-03    -6.0353e-03
3.6700e+00     3.7790e-03    -5.9386e-03
3.6800e+00     3.7200e-03    -5.8434e-03
3.6900e+00     3.6621e-03    -5.7495e-03
3.7000e+00     3.6050e-03    -5.6570e-03
3.7100e+00     3.5489e-03    -5.5658e-03
3.7200e+00     3.4937e-03    -5.4760e-03
3.7300e+00     3.4394e-03    -5.3874e-03
3.7400e+00     3.3860e-03    -5.3002e-03
3.7500e+00     3.3334e-03    -5.2142e-03
3.7600e+00     3.2817e-03    -5.1294e-03
3.7700e+00     3.2308e-03    -5.0459e-03
3.7800e+00     3.1808e-03    -4.9636e-03
3.7900e+00     3.1315e-03    -4.8824e-03
3.8000e+00     3.0831e-03    -4.8025e-03
3.8100e+00     3.0355e-03    -4.7237e-03
3.8200e+00     2.9886e-03    -4.6460e-03
3.8300e+00     2.9426e-03    -4.5695e-03
3.8400e+00     2.8972e-03    -4.4941e-03
3.8500e+00     2.8527e-03    -4.4197e-03
3.8600e+00     2.8088e-03    -4.3464e-03
3.8700e+00     2.7657e-03    -4.2742e-03
3.8800e+00     2.7234e-03    -4.2030e-03
3.8900e+00     2.6817e-03    -4.1329e-03
3.9000e+00     2.6407e-03    -4.0637e-03
3.9100e+00     2.6004e-03    -3.9956e-03
3.9200e+00     2.5608e-03    -3.9284e-03
3.9300e+00     2.5218e-03    -3.8622e-03
3.9400e+00     2.4835e-03    -3.7969e-03
3.9500e+00     2.4459e-03    -3.7325e-03
3.9600e+00     2.4089e-03    -3.6691e-03
3.9700e+00     2.3725e-03    -3.6066e-03
3.9800e+00     2.3367e-03    -3.5449e-03
3.9900e+00     2.3016e-03    -3.4841e-03
4.0000e+00     2.2671e-03    -3.4242e-03
4.0100e+00     2.2331e-03    -3.3651e-03
4.0200e+00     2.1998e-03    -3.3069e-03
4.0300e+00     2.1670e-03    -3.2495e-03
4.0400e+00     2.1348e-03    -3.1929e-03
4.0500e+00     2.1031e-03    -3.1370e-03
4.0600e+00     2.0720e-03    -3.0820e-03
4.0700e+00     2.0415e-03    -3.0277e-03
4.0800e+00     2.0115e-03    -2.9742e-03
4.0900e+00     1.9820e-03    -2.9214e-03
4.1000e+00     1.9530e-03    -2.8693e-03
4.1100e+00     1.9246e-03    -2.8180e-03
4.1200e+00     1.8967e-03    -2.7674e-03
4.1300e+00     1.8692e-03    -2.7174e-03
4.1400e+00     1.8423e-03    -2.6681e-03
4.1500e+00     1.8159e-03    -2.6195e-03
4.1600e+00     1.7899e-03    -2.5716e-03
4.1700e+00     1.7644e-03    -2.5243e-03
4.1800e+00     1.7394e-03    -2.4776e-03
4.1900e+00     1.7149e-03    -2.4316e-03
4.2000e+00     1.6908e-03    -2.3861e-03
4.2100e+00     1.6672e-03    -2.3413e-03
4.2200e+00     1.6440e-03    -2.2971e-03
4.2300e+00     1.6212e-03    -2.2534e-03
4.2400e+00     1.5989e-03    -2.2103e-03
4.2500e+00     1.5770e-03    -2.1678e-03
4.2600e+00     1.5556e-03    -2.1258e-03
4.2700e+00     1.5345e-03    -2.0843e-03
4.2800e+00     1.5139e-03    -2.0434e-03
4.2900e+00     1.4936e-03    -2.0030e-03
4.3000e+00     1.4738e-03    -1.9631e-03
4.3100e+00     1.4544e-03    -1.9237e-03
4.3200e+00     1.4353e-03    -1.8848e-03
4.3300e+00     1.4167e-03    -1.8464e-03
4.3400e+00     1.3984e-03    -1.8084e-03
4.3500e+00     1.3805e-03    -1.7709e-03
4.3600e+00     1.3630e-03    -1.7339e-03
4.3700e+00     1.3458e-03    -1.6972e-03
4.3800e+00     1.3290e-03    -1.6611e-03
4.3900e+00     1.3126e-03    -1.6253e-03
4.4000e+00     1.2965e-03    -1.5900e-03
4.4100e+00     1.2808e-03    -1.5550e-03
4.4200e+00     1.2654e-03    -1.5205e-03
4.4300e+00     1.2504e-03    -1.4863e-03
4.4400e+00     1.2357e-03    -1.4526e-03
4.4500e+00     1.2213e-03    -1.4192e-03
4.4600e+00     1.2073e-03    -1.3861e-03
4.4700e+00     1.1936e-03    -1.3535e-03
4.4800e+00     1.1802e-03    -1.3211e-03
4.4900e+00     1.1672e-03    -1.2891e-03
4.5000e+00     1.1545e-03    -1.2575e-03
4.5100e+00     1.1420e-03    -1.2261e-03
4.5200e+00     1.1299e-03    -1.1951e-03
4.5300e+00     1.1181e-03    -1.1643e-03
4.5400e+00     1.1066e-03    -1.1339e-03
4.5500e+00     1.0955e-03    -1.1038e-03
4.5600e+00     1.0846e-03    -1.0739e-03
4.5700e+00     1.0740e-03    -1.0443e-03
4.5800e+00     1.0637e-03    -1.0150e-03
4.5900e+00     1.0537e-03    -9.8596e-04
4.6000e+00     1.0440e-03    -9.5715e-04
4.6100e+00     1.0345e-03    -9.2859e-04
4.6200e+00     1.0254e-03    -9.0026e-04
4.6300e+00     1.0165e-03    -8.7217e-04
4.6400e+00     1.0079e-03    -8.4430e-04
4.6500e+00     9.9964e-04    -8.1664e-04
4.6600e+00     9.9161e-04    -7.8919e-04
4.6700e+00     9.8385e-04    -7.6194e-04
4.6800e+00     9.7637e-04    -7.3488e-04
4.6900e+00     9.6915e-04    -7.0801e-04
4.7000e+00     9.6221e-04    -6.8132e-04
4.7100e+00     9.5553e-04    -6.5480e-04
4.7200e+00     9.4911e-04    -6.2845e-04
4.7300e+00     9.4296e-04    -6.0225e-04
4.7400e+00     9.3707e-04    -5.7620e-04
4.7500e+00     9.3143e-04    -5.5030e-04
4.7600e+00     9.2606e-04    -5.2454e-04
4.7700e+00     9.2094e-04    -4.9890e-04
4.7800e+00     9.1608e-04    -4.7339e-04
4.7900e+00     9.1147e-04    -4.4800e-04
4.8000e+00     9.0712e-04    -4.2271e-04
4.8100e+00     9.0302e-04    -3.9753e-04
4.8200e+00     8.9917e-04    -3.7244e-04
4.8300e+00     8.9557e-04    -3.4744e-04
4.8400e+00     8.9222e-04    -3.2253e-04
4.8500e+00     8.8912e-04    -2.9769e-04
4.8600e+00     8.8627e-04    -2.7291e-04
4.8700e+00     8.8366e-04    -2.4821e-04
4.8800e+00     8.8130e-04    -2.2355e-04
4.8900e+00     8.7919e-04    -1.9895e-04
4.9000e+00     8.7732e-04    -1.7438e-04
4.9100e+00     8.7570e-04    -1.4985e-04
4.9200e+00     8.7433e-04    -1.2535e-04
4.9300e+00     8.7319e-04    -1.0087e-04
4.9400e+00     8.7231e-04    -7.6408e-05
4.9500e+00     8.7167e-04    -5.1951e-05
4.9600e+00     8.7127e-04    -2.7495e-05
4.9700e+00     8.7112e-04    -3.0341e-06
4.9800e+00     8.7121e-04     2.1440e-05
4.9900e+00     8.7155e-04     4.5933e-05
5.0000e+00     8.7213e-04     7.0452e-05
5.0100e+00     8.7295e-04     9.5004e-05
5.0200e+00     8.7403e-04     1.1960e-04
5.0300e+00     8.7535e-04     1.4424e-04
5.0400e+00     8.7691e-04     1.6893e-04
5.0500e+00     8.7873e-04     1.9368e-04
5.0600e+00     8.8079e-04     2.1850e-04
5.0700e+00     8.8310e-04     2.4340e-04
5.0800e+00     8.8565e-04     2.6838e-04
5.0900e+00     8.8846e-04     2.9344e-04
5.1000e+00     8.9152e-04     3.1860e-04
5.1100e+00     8.9484e-04     3.4387e-04
5.1200e+00     8.9840e-04     3.6924e-04
5.1300e+00     9.0222e-04     3.9474e-04
5.1400e+00     9.0630e-04     4.2036e-04
5.1500e+00     9.1063e-04     4.4610e-04
5.1600e+00     9.1522e-04     4.7199e-04
5.1700e+00     9.2007e-04     4.9803e-04
5.1800e+00     9.2518e-04     5.2422e-04
5.1900e+00     9.3055e-04     5.5057e-04
5.2000e+00     9.3619e-04     5.7710e-04
5.2100e+00     9.4210e-04     6.0379e-04
5.2200e+00     9.4827e-04     6.3068e-04
5.2300e+00     9.5471e-04     6.5775e-04
5.2400e+00     9.6142e-04     6.8503e-04
5.2500e+00     9.6841e-04     7.1252e-04
5.2600e+00     9.7568e-04     7.4022e-04
5.2700e+00     9.8322e-04     7.6814e-04
5.2800e+00     9.9104e-04     7.9630e-04
5.2900e+00     9.9914e-04     8.2470e-04
5.3000e+00     1.0075e-03     8.5335e-04
5.3100e+00     1.0162e-03     8.8225e-04
5.3200e+00     1.0252e-03     9.1143e-04
5.3300e+00     1.0344e-03     9.4087e-04
5.3400e+00     1.0440e-03     9.7060e-04
5.3500e+00     1.0539e-03     1.0006e-03
5.3600e+00     1.0640e-03     1.0309e-03
5.3700e+00     1.0745e-03     1.0616e-03
5.3800e+00     1.0852e-03     1.0925e-03
5.3900e+00     1.0963e-03     1.1238e-03
5.4000e+00     1.1077e-03     1.1554e-03
5.4100e+00     1.1194e-03     1.1874e-03
5.4200e+00     1.1315e-03     1.2197e-03
5.4300e+00     1.1438e-03     1.2523e-03
5.4400e+00     1.1565e-03     1.2854e-03
5.4500e+00     1.1695e-03     1.3188e-03
5.4600e+00     1.1829e-03     1.3527e-03
5.4700e+00     1.1966e-03     1.3869e-03
5.4800e+00     1.2106e-03     1.4216e-03
5.4900e+00     1.2250e-03     1.4566e-03
5.5000e+00     1.2398e-03     1.4921e-03
5.5100e+00     1.2549e-03     1.5281e-03
5.5200e+00     1.2703e-03     1.5645e-03
5.5300e+00     1.2862e-03     1.6014e-03
5.5400e+00     1.3024e-03     1.6387e-03
5.5500e+00     1.3189e-03     1.6766e-03
5.5600e+00     1.3359e-03     1.7149e-03
5.5700e+00     1.3532e-03     1.7538e-03
5.5800e+00     1.3710e-03     1.7932e-03
5.5900e+00     1.3891e-03     1.8331e-03
5.6000e+00     1.4076e-03     1.8735e-03
5.6100e+00     1.4266e-03     1.9146e-03
5.6200e+00     1.4459e-03     1.9561e-03
5.6300e+00     1.4657e-03     1.9983e-03
5.6400e+00     1.4859e-03     2.0411e-03
